latitude,longitude,acq_date,acq_time,satellite,instrument,frp,daynight,confidence,datetime_utc,datetime_local,local_date,local_time,geometry,county
38.9284,-120.6982,2023-11-17,2134,Aqua,MODIS,7.6,D,51,2023-11-17 21:34:00+00:00,2023-11-17 13:34:00-08:00,2023-11-17,13:34:00,POINT (-120.6982 38.9284),El Dorado
38.9388,-120.6889,2023-11-17,2134,Aqua,MODIS,11.7,D,69,2023-11-17 21:34:00+00:00,2023-11-17 13:34:00-08:00,2023-11-17,13:34:00,POINT (-120.6889 38.9388),El Dorado
38.9372,-120.7003,2023-11-17,2134,Aqua,MODIS,28.1,D,85,2023-11-17 21:34:00+00:00,2023-11-17 13:34:00-08:00,2023-11-17,13:34:00,POINT (-120.7003 38.9372),El Dorado
39.4617,-121.7387,2023-11-17,2135,Aqua,MODIS,6.3,D,54,2023-11-17 21:35:00+00:00,2023-11-17 13:35:00-08:00,2023-11-17,13:35:00,POINT (-121.7387 39.4617),Butte
39.4967,-121.7531,2023-11-17,2135,Aqua,MODIS,11.4,D,69,2023-11-17 21:35:00+00:00,2023-11-17 13:35:00-08:00,2023-11-17,13:35:00,POINT (-121.7531 39.4967),Butte
39.495,-121.7645,2023-11-17,2135,Aqua,MODIS,52.3,D,94,2023-11-17 21:35:00+00:00,2023-11-17 13:35:00-08:00,2023-11-17,13:35:00,POINT (-121.7645 39.495),Butte
39.5233,-121.3453,2023-11-19,1850,Terra,MODIS,18.9,D,57,2023-11-19 18:50:00+00:00,2023-11-19 10:50:00-08:00,2023-11-19,10:50:00,POINT (-121.3453 39.5233),Butte
39.5219,-121.3491,2023-11-19,2120,Aqua,MODIS,13.1,D,55,2023-11-19 21:20:00+00:00,2023-11-19 13:20:00-08:00,2023-11-19,13:20:00,POINT (-121.3491 39.5219),Butte
38.657,-120.5088,2023-11-20,1753,Terra,MODIS,35.4,D,69,2023-11-20 17:53:00+00:00,2023-11-20 09:53:00-08:00,2023-11-20,09:53:00,POINT (-120.5088 38.657),El Dorado
38.9357,-120.7028,2023-11-20,2201,Aqua,MODIS,45.9,D,79,2023-11-20 22:01:00+00:00,2023-11-20 14:01:00-08:00,2023-11-20,14:01:00,POINT (-120.7028 38.9357),El Dorado
38.6511,-120.5068,2023-11-20,2201,Aqua,MODIS,26.7,D,69,2023-11-20 22:01:00+00:00,2023-11-20 14:01:00-08:00,2023-11-20,14:01:00,POINT (-120.5068 38.6511),El Dorado
38.644,-120.5126,2023-11-20,2201,Aqua,MODIS,24.8,D,68,2023-11-20 22:01:00+00:00,2023-11-20 14:01:00-08:00,2023-11-20,14:01:00,POINT (-120.5126 38.644),El Dorado
38.9381,-120.7054,2023-11-21,1833,Terra,MODIS,27.3,D,84,2023-11-21 18:33:00+00:00,2023-11-21 10:33:00-08:00,2023-11-21,10:33:00,POINT (-120.7054 38.9381),El Dorado
38.8866,-120.2669,2023-11-21,1833,Terra,MODIS,16.7,D,73,2023-11-21 18:33:00+00:00,2023-11-21 10:33:00-08:00,2023-11-21,10:33:00,POINT (-120.2669 38.8866),El Dorado
38.9362,-120.6936,2023-11-21,1833,Terra,MODIS,21.8,D,80,2023-11-21 18:33:00+00:00,2023-11-21 10:33:00-08:00,2023-11-21,10:33:00,POINT (-120.6936 38.9362),El Dorado
38.6557,-120.5041,2023-11-21,1833,Terra,MODIS,6.6,D,52,2023-11-21 18:33:00+00:00,2023-11-21 10:33:00-08:00,2023-11-21,10:33:00,POINT (-120.5041 38.6557),El Dorado
40.3275,-121.3038,2023-11-21,2105,Aqua,MODIS,55.2,D,81,2023-11-21 21:05:00+00:00,2023-11-21 13:05:00-08:00,2023-11-21,13:05:00,POINT (-121.3038 40.3275),Plumas
38.6545,-120.5018,2023-11-23,1816,Terra,MODIS,24.2,D,81,2023-11-23 18:16:00+00:00,2023-11-23 10:16:00-08:00,2023-11-23,10:16:00,POINT (-120.5018 38.6545),El Dorado
38.6514,-120.5001,2023-11-24,1857,Terra,MODIS,28.1,D,63,2023-11-24 18:57:00+00:00,2023-11-24 10:57:00-08:00,2023-11-24,10:57:00,POINT (-120.5001 38.6514),El Dorado
38.6497,-120.5057,2023-11-24,1857,Terra,MODIS,34.6,D,68,2023-11-24 18:57:00+00:00,2023-11-24 10:57:00-08:00,2023-11-24,10:57:00,POINT (-120.5057 38.6497),El Dorado
39.7086,-121.8594,2023-11-26,1840,Terra,MODIS,7.5,D,56,2023-11-26 18:40:00+00:00,2023-11-26 10:40:00-08:00,2023-11-26,10:40:00,POINT (-121.8594 39.7086),Butte
39.6996,-121.8618,2023-11-26,1840,Terra,MODIS,7.0,D,54,2023-11-26 18:40:00+00:00,2023-11-26 10:40:00-08:00,2023-11-26,10:40:00,POINT (-121.8618 39.6996),Butte
39.697,-121.9311,2023-11-27,2157,Aqua,MODIS,55.3,D,89,2023-11-27 21:57:00+00:00,2023-11-27 13:57:00-08:00,2023-11-27,13:57:00,POINT (-121.9311 39.697),Butte
39.7042,-121.9225,2023-11-27,2157,Aqua,MODIS,36.8,D,83,2023-11-27 21:57:00+00:00,2023-11-27 13:57:00-08:00,2023-11-27,13:57:00,POINT (-121.9225 39.7042),Butte
39.7026,-121.939,2023-11-27,2157,Aqua,MODIS,23.6,D,76,2023-11-27 21:57:00+00:00,2023-11-27 13:57:00-08:00,2023-11-27,13:57:00,POINT (-121.939 39.7026),Butte
39.8152,-121.9302,2023-11-27,2157,Aqua,MODIS,8.2,D,53,2023-11-27 21:57:00+00:00,2023-11-27 13:57:00-08:00,2023-11-27,13:57:00,POINT (-121.9302 39.8152),Butte
40.8493,-121.9115,2023-11-28,1823,Terra,MODIS,10.7,D,58,2023-11-28 18:23:00+00:00,2023-11-28 10:23:00-08:00,2023-11-28,10:23:00,POINT (-121.9115 40.8493),Shasta
39.5261,-121.342,2023-11-28,1823,Terra,MODIS,21.7,D,69,2023-11-28 18:23:00+00:00,2023-11-28 10:23:00-08:00,2023-11-28,10:23:00,POINT (-121.342 39.5261),Butte
38.9274,-120.6583,2023-11-28,1823,Terra,MODIS,16.3,D,62,2023-11-28 18:23:00+00:00,2023-11-28 10:23:00-08:00,2023-11-28,10:23:00,POINT (-120.6583 38.9274),El Dorado
38.9185,-120.6601,2023-11-28,1823,Terra,MODIS,23.6,D,82,2023-11-28 18:23:00+00:00,2023-11-28 10:23:00-08:00,2023-11-28,10:23:00,POINT (-120.6601 38.9185),El Dorado
38.917,-120.6488,2023-11-28,1823,Terra,MODIS,17.8,D,77,2023-11-28 18:23:00+00:00,2023-11-28 10:23:00-08:00,2023-11-28,10:23:00,POINT (-120.6488 38.917),El Dorado
40.4313,-121.3388,2023-11-29,527,Terra,MODIS,16.7,N,77,2023-11-29 05:27:00+00:00,2023-11-28 21:27:00-08:00,2023-11-28,21:27:00,POINT (-121.3388 40.4313),Plumas
38.9192,-120.6472,2023-11-29,2142,Aqua,MODIS,8.4,D,52,2023-11-29 21:42:00+00:00,2023-11-29 13:42:00-08:00,2023-11-29,13:42:00,POINT (-120.6472 38.9192),El Dorado
38.9176,-120.6596,2023-11-29,2142,Aqua,MODIS,27.9,D,83,2023-11-29 21:42:00+00:00,2023-11-29 13:42:00-08:00,2023-11-29,13:42:00,POINT (-120.6596 38.9176),El Dorado
39.3093,-121.6741,2023-11-29,2142,Aqua,MODIS,4.7,D,51,2023-11-29 21:42:00+00:00,2023-11-29 13:42:00-08:00,2023-11-29,13:42:00,POINT (-121.6741 39.3093),Butte
39.3517,-121.7747,2023-11-29,2142,Aqua,MODIS,67.0,D,96,2023-11-29 21:42:00+00:00,2023-11-29 13:42:00-08:00,2023-11-29,13:42:00,POINT (-121.7747 39.3517),Butte
39.3607,-121.7767,2023-11-29,2142,Aqua,MODIS,13.0,D,74,2023-11-29 21:42:00+00:00,2023-11-29 13:42:00-08:00,2023-11-29,13:42:00,POINT (-121.7767 39.3607),Butte
39.5228,-121.3353,2023-11-30,1806,Terra,MODIS,30.6,D,64,2023-11-30 18:06:00+00:00,2023-11-30 10:06:00-08:00,2023-11-30,10:06:00,POINT (-121.3353 39.5228),Butte
38.6457,-120.5119,2023-12-04,1911,Terra,MODIS,99.9,D,76,2023-12-04 19:11:00+00:00,2023-12-04 11:11:00-08:00,2023-12-04,11:11:00,POINT (-120.5119 38.6457),El Dorado
38.6371,-120.4773,2023-12-04,1911,Terra,MODIS,54.9,D,62,2023-12-04 19:11:00+00:00,2023-12-04 11:11:00-08:00,2023-12-04,11:11:00,POINT (-120.4773 38.6371),El Dorado
38.6304,-120.4875,2023-12-04,2152,Aqua,MODIS,100.7,D,95,2023-12-04 21:52:00+00:00,2023-12-04 13:52:00-08:00,2023-12-04,13:52:00,POINT (-120.4875 38.6304),El Dorado
38.6287,-120.5032,2023-12-04,2152,Aqua,MODIS,34.0,D,82,2023-12-04 21:52:00+00:00,2023-12-04 13:52:00-08:00,2023-12-04,13:52:00,POINT (-120.5032 38.6287),El Dorado
38.636,-120.4952,2023-12-04,2152,Aqua,MODIS,140.4,D,99,2023-12-04 21:52:00+00:00,2023-12-04 13:52:00-08:00,2023-12-04,13:52:00,POINT (-120.4952 38.636),El Dorado
38.6345,-120.5108,2023-12-04,2152,Aqua,MODIS,79.0,D,93,2023-12-04 21:52:00+00:00,2023-12-04 13:52:00-08:00,2023-12-04,13:52:00,POINT (-120.5108 38.6345),El Dorado
40.584,-121.6693,2023-12-04,2153,Aqua,MODIS,12.1,D,54,2023-12-04 21:53:00+00:00,2023-12-04 13:53:00-08:00,2023-12-04,13:53:00,POINT (-121.6693 40.584),Shasta
40.1268,-121.0185,2023-12-04,2153,Aqua,MODIS,27.3,D,77,2023-12-04 21:53:00+00:00,2023-12-04 13:53:00-08:00,2023-12-04,13:53:00,POINT (-121.0185 40.1268),Plumas
39.7487,-121.9678,2023-12-04,2153,Aqua,MODIS,7.4,D,53,2023-12-04 21:53:00+00:00,2023-12-04 13:53:00-08:00,2023-12-04,13:53:00,POINT (-121.9678 39.7487),Butte
39.9564,-120.4832,2023-12-04,2153,Aqua,MODIS,17.6,D,66,2023-12-04 21:53:00+00:00,2023-12-04 13:53:00-08:00,2023-12-04,13:53:00,POINT (-120.4832 39.9564),Plumas
39.9546,-120.5007,2023-12-04,2153,Aqua,MODIS,31.6,D,73,2023-12-04 21:53:00+00:00,2023-12-04 13:53:00-08:00,2023-12-04,13:53:00,POINT (-120.5007 39.9546),Plumas
38.6337,-120.4875,2023-12-05,2056,Aqua,MODIS,24.8,D,56,2023-12-05 20:56:00+00:00,2023-12-05 12:56:00-08:00,2023-12-05,12:56:00,POINT (-120.4875 38.6337),El Dorado
38.8248,-120.5192,2023-12-05,2056,Aqua,MODIS,25.6,D,56,2023-12-05 20:56:00+00:00,2023-12-05 12:56:00-08:00,2023-12-05,12:56:00,POINT (-120.5192 38.8248),El Dorado
39.7454,-121.0343,2023-12-06,517,Terra,MODIS,51.7,N,100,2023-12-06 05:17:00+00:00,2023-12-05 21:17:00-08:00,2023-12-05,21:17:00,POINT (-121.0343 39.7454),Plumas
39.7481,-121.0197,2023-12-06,517,Terra,MODIS,24.8,N,51,2023-12-06 05:17:00+00:00,2023-12-05 21:17:00-08:00,2023-12-05,21:17:00,POINT (-121.0197 39.7481),Plumas
39.756,-121.0283,2023-12-06,517,Terra,MODIS,18.3,N,71,2023-12-06 05:17:00+00:00,2023-12-05 21:17:00-08:00,2023-12-05,21:17:00,POINT (-121.0283 39.756),Plumas
39.7495,-121.0361,2023-12-06,1033,Aqua,MODIS,13.5,N,74,2023-12-06 10:33:00+00:00,2023-12-06 02:33:00-08:00,2023-12-06,02:33:00,POINT (-121.0361 39.7495),Plumas
39.7595,-121.9511,2023-12-08,1837,Terra,MODIS,15.7,D,75,2023-12-08 18:37:00+00:00,2023-12-08 10:37:00-08:00,2023-12-08,10:37:00,POINT (-121.9511 39.7595),Butte
40.9008,-120.686,2023-12-11,1900,Terra,MODIS,25.3,D,51,2023-12-11 19:00:00+00:00,2023-12-11 11:00:00-08:00,2023-12-11,11:00:00,POINT (-120.686 40.9008),Lassen
38.6544,-120.5451,2023-12-11,1901,Terra,MODIS,26.1,D,52,2023-12-11 19:01:00+00:00,2023-12-11 11:01:00-08:00,2023-12-11,11:01:00,POINT (-120.5451 38.6544),El Dorado
38.6487,-120.5202,2023-12-11,1901,Terra,MODIS,27.5,D,54,2023-12-11 19:01:00+00:00,2023-12-11 11:01:00-08:00,2023-12-11,11:01:00,POINT (-120.5202 38.6487),El Dorado
38.6533,-120.5235,2023-12-11,1901,Terra,MODIS,43.8,D,69,2023-12-11 19:01:00+00:00,2023-12-11 11:01:00-08:00,2023-12-11,11:01:00,POINT (-120.5235 38.6533),El Dorado
38.6566,-120.5306,2023-12-11,2148,Aqua,MODIS,20.7,D,76,2023-12-11 21:48:00+00:00,2023-12-11 13:48:00-08:00,2023-12-11,13:48:00,POINT (-120.5306 38.6566),El Dorado
38.6551,-120.5442,2023-12-11,2148,Aqua,MODIS,14.1,D,69,2023-12-11 21:48:00+00:00,2023-12-11 13:48:00-08:00,2023-12-11,13:48:00,POINT (-120.5442 38.6551),El Dorado
40.1069,-121.0294,2023-12-11,2148,Aqua,MODIS,12.4,D,54,2023-12-11 21:48:00+00:00,2023-12-11 13:48:00-08:00,2023-12-11,13:48:00,POINT (-121.0294 40.1069),Plumas
40.5599,-121.9533,2023-12-13,1843,Terra,MODIS,45.1,D,89,2023-12-13 18:43:00+00:00,2023-12-13 10:43:00-08:00,2023-12-13,10:43:00,POINT (-121.9533 40.5599),Shasta
40.5578,-121.9406,2023-12-13,1843,Terra,MODIS,25.0,D,80,2023-12-13 18:43:00+00:00,2023-12-13 10:43:00-08:00,2023-12-13,10:43:00,POINT (-121.9406 40.5578),Shasta
39.4048,-121.3797,2023-12-13,1844,Terra,MODIS,19.0,D,74,2023-12-13 18:44:00+00:00,2023-12-13 10:44:00-08:00,2023-12-13,10:44:00,POINT (-121.3797 39.4048),Butte
39.6354,-121.9384,2023-12-13,1844,Terra,MODIS,29.4,D,83,2023-12-13 18:44:00+00:00,2023-12-13 10:44:00-08:00,2023-12-13,10:44:00,POINT (-121.9384 39.6354),Butte
39.6628,-121.8417,2023-12-13,1844,Terra,MODIS,7.7,D,53,2023-12-13 18:44:00+00:00,2023-12-13 10:44:00-08:00,2023-12-13,10:44:00,POINT (-121.8417 39.6628),Butte
39.7048,-121.8573,2023-12-13,1844,Terra,MODIS,8.9,D,58,2023-12-13 18:44:00+00:00,2023-12-13 10:44:00-08:00,2023-12-13,10:44:00,POINT (-121.8573 39.7048),Butte
39.7855,-120.7404,2023-12-13,2133,Aqua,MODIS,18.6,D,55,2023-12-13 21:33:00+00:00,2023-12-13 13:33:00-08:00,2023-12-13,13:33:00,POINT (-120.7404 39.7855),Plumas
39.791,-120.7654,2023-12-13,2133,Aqua,MODIS,24.4,D,74,2023-12-13 21:33:00+00:00,2023-12-13 13:33:00-08:00,2023-12-13,13:33:00,POINT (-120.7654 39.791),Plumas
38.6487,-120.5467,2023-12-13,2133,Aqua,MODIS,8.6,D,63,2023-12-13 21:33:00+00:00,2023-12-13 13:33:00-08:00,2023-12-13,13:33:00,POINT (-120.5467 38.6487),El Dorado
38.6503,-120.5355,2023-12-13,2133,Aqua,MODIS,7.9,D,62,2023-12-13 21:33:00+00:00,2023-12-13 13:33:00-08:00,2023-12-13,13:33:00,POINT (-120.5355 38.6503),El Dorado
39.7998,-120.7675,2023-12-13,2133,Aqua,MODIS,80.0,D,96,2023-12-13 21:33:00+00:00,2023-12-13 13:33:00-08:00,2023-12-13,13:33:00,POINT (-120.7675 39.7998),Plumas
39.8085,-120.7697,2023-12-13,2133,Aqua,MODIS,85.0,D,99,2023-12-13 21:33:00+00:00,2023-12-13 13:33:00-08:00,2023-12-13,13:33:00,POINT (-120.7697 39.8085),Plumas
39.8069,-120.7811,2023-12-13,2133,Aqua,MODIS,55.1,D,94,2023-12-13 21:33:00+00:00,2023-12-13 13:33:00-08:00,2023-12-13,13:33:00,POINT (-120.7811 39.8069),Plumas
39.6316,-121.9424,2023-12-13,2133,Aqua,MODIS,9.6,D,61,2023-12-13 21:33:00+00:00,2023-12-13 13:33:00-08:00,2023-12-13,13:33:00,POINT (-121.9424 39.6316),Butte
39.8157,-120.7833,2023-12-13,2133,Aqua,MODIS,33.6,D,87,2023-12-13 21:33:00+00:00,2023-12-13 13:33:00-08:00,2023-12-13,13:33:00,POINT (-120.7833 39.8157),Plumas
40.3176,-120.708,2023-12-13,2133,Aqua,MODIS,66.8,D,90,2023-12-13 21:33:00+00:00,2023-12-13 13:33:00-08:00,2023-12-13,13:33:00,POINT (-120.708 40.3176),Lassen
40.316,-120.7194,2023-12-13,2133,Aqua,MODIS,20.9,D,74,2023-12-13 21:33:00+00:00,2023-12-13 13:33:00-08:00,2023-12-13,13:33:00,POINT (-120.7194 40.316),Lassen
40.3148,-120.7905,2023-12-13,2133,Aqua,MODIS,10.1,D,60,2023-12-13 21:33:00+00:00,2023-12-13 13:33:00-08:00,2023-12-13,13:33:00,POINT (-120.7905 40.3148),Lassen
40.3236,-120.7927,2023-12-13,2133,Aqua,MODIS,13.1,D,69,2023-12-13 21:33:00+00:00,2023-12-13 13:33:00-08:00,2023-12-13,13:33:00,POINT (-120.7927 40.3236),Lassen
40.5583,-121.9462,2023-12-13,2133,Aqua,MODIS,21.2,D,80,2023-12-13 21:33:00+00:00,2023-12-13 13:33:00-08:00,2023-12-13,13:33:00,POINT (-121.9462 40.5583),Shasta
40.5565,-121.958,2023-12-13,2133,Aqua,MODIS,15.5,D,74,2023-12-13 21:33:00+00:00,2023-12-13 13:33:00-08:00,2023-12-13,13:33:00,POINT (-121.958 40.5565),Shasta
39.7869,-120.7414,2023-12-14,547,Terra,MODIS,31.7,N,68,2023-12-14 05:47:00+00:00,2023-12-13 21:47:00-08:00,2023-12-13,21:47:00,POINT (-120.7414 39.7869),Plumas
39.7854,-120.7551,2023-12-14,547,Terra,MODIS,35.3,N,85,2023-12-14 05:47:00+00:00,2023-12-13 21:47:00-08:00,2023-12-13,21:47:00,POINT (-120.7551 39.7854),Plumas
39.795,-120.7574,2023-12-14,547,Terra,MODIS,32.2,N,72,2023-12-14 05:47:00+00:00,2023-12-13 21:47:00-08:00,2023-12-13,21:47:00,POINT (-120.7574 39.795),Plumas
39.8064,-120.7657,2023-12-14,547,Terra,MODIS,28.8,N,57,2023-12-14 05:47:00+00:00,2023-12-13 21:47:00-08:00,2023-12-13,21:47:00,POINT (-120.7657 39.8064),Plumas
39.8146,-120.7818,2023-12-14,547,Terra,MODIS,31.1,N,100,2023-12-14 05:47:00+00:00,2023-12-13 21:47:00-08:00,2023-12-13,21:47:00,POINT (-120.7818 39.8146),Plumas
39.7772,-120.7397,2023-12-14,547,Terra,MODIS,22.0,N,84,2023-12-14 05:47:00+00:00,2023-12-13 21:47:00-08:00,2023-12-13,21:47:00,POINT (-120.7397 39.7772),Plumas
40.5561,-121.9534,2023-12-15,1826,Terra,MODIS,25.2,D,82,2023-12-15 18:26:00+00:00,2023-12-15 10:26:00-08:00,2023-12-15,10:26:00,POINT (-121.9534 40.5561),Shasta
40.5546,-121.9414,2023-12-15,1826,Terra,MODIS,25.1,D,82,2023-12-15 18:26:00+00:00,2023-12-15 10:26:00-08:00,2023-12-15,10:26:00,POINT (-121.9414 40.5546),Shasta
38.9239,-120.6512,2023-12-15,1827,Terra,MODIS,32.0,D,86,2023-12-15 18:27:00+00:00,2023-12-15 10:27:00-08:00,2023-12-15,10:27:00,POINT (-120.6512 38.9239),El Dorado
40.5497,-121.9536,2023-12-15,2118,Aqua,MODIS,12.2,D,50,2023-12-15 21:18:00+00:00,2023-12-15 13:18:00-08:00,2023-12-15,13:18:00,POINT (-121.9536 40.5497),Shasta
38.6492,-120.5422,2023-12-16,2159,Aqua,MODIS,11.8,D,55,2023-12-16 21:59:00+00:00,2023-12-16 13:59:00-08:00,2023-12-16,13:59:00,POINT (-120.5422 38.6492),El Dorado
40.4937,-122.2758,2023-12-16,2159,Aqua,MODIS,7.8,D,50,2023-12-16 21:59:00+00:00,2023-12-16 13:59:00-08:00,2023-12-16,13:59:00,POINT (-122.2758 40.4937),Shasta
39.722,-120.63,2023-12-18,2144,Aqua,MODIS,14.9,D,63,2023-12-18 21:44:00+00:00,2023-12-18 13:44:00-08:00,2023-12-18,13:44:00,POINT (-120.63 39.722),Plumas
40.295,-120.7381,2023-12-21,537,Terra,MODIS,31.0,N,100,2023-12-21 05:37:00+00:00,2023-12-20 21:37:00-08:00,2023-12-20,21:37:00,POINT (-120.7381 40.295),Plumas
40.2935,-120.7497,2023-12-21,537,Terra,MODIS,19.8,N,92,2023-12-21 05:37:00+00:00,2023-12-20 21:37:00-08:00,2023-12-20,21:37:00,POINT (-120.7497 40.2935),Plumas
40.1426,-121.2481,2023-12-21,2210,Aqua,MODIS,35.0,D,64,2023-12-21 22:10:00+00:00,2023-12-21 14:10:00-08:00,2023-12-21,14:10:00,POINT (-121.2481 40.1426),Plumas
40.1511,-121.2538,2023-12-21,2210,Aqua,MODIS,35.0,D,65,2023-12-21 22:10:00+00:00,2023-12-21 14:10:00-08:00,2023-12-21,14:10:00,POINT (-121.2538 40.1511),Plumas
40.2444,-121.2934,2023-12-22,2114,Aqua,MODIS,17.3,D,62,2023-12-22 21:14:00+00:00,2023-12-22 13:14:00-08:00,2023-12-22,13:14:00,POINT (-121.2934 40.2444),Plumas
40.8474,-121.3617,2024-01-11,2156,Aqua,MODIS,88.3,D,93,2024-01-11 21:56:00+00:00,2024-01-11 13:56:00-08:00,2024-01-11,13:56:00,POINT (-121.3617 40.8474),Shasta
40.3365,-120.6767,2024-01-16,513,Terra,MODIS,40.7,N,100,2024-01-16 05:13:00+00:00,2024-01-15 21:13:00-08:00,2024-01-15,21:13:00,POINT (-120.6767 40.3365),Lassen
40.1123,-120.9882,2024-01-16,513,Terra,MODIS,25.0,N,80,2024-01-16 05:13:00+00:00,2024-01-15 21:13:00-08:00,2024-01-15,21:13:00,POINT (-120.9882 40.1123),Plumas
40.0189,-121.0142,2024-01-23,2200,Aqua,MODIS,50.2,D,78,2024-01-23 22:00:00+00:00,2024-01-23 14:00:00-08:00,2024-01-23,14:00:00,POINT (-121.0142 40.0189),Plumas
40.3535,-121.0855,2024-01-26,526,Terra,MODIS,15.1,N,76,2024-01-26 05:26:00+00:00,2024-01-25 21:26:00-08:00,2024-01-25,21:26:00,POINT (-121.0855 40.3535),Plumas
40.0041,-120.5747,2024-01-26,526,Terra,MODIS,12.6,N,67,2024-01-26 05:26:00+00:00,2024-01-25 21:26:00-08:00,2024-01-25,21:26:00,POINT (-120.5747 40.0041),Plumas
40.3517,-121.0973,2024-01-26,526,Terra,MODIS,13.8,N,70,2024-01-26 05:26:00+00:00,2024-01-25 21:26:00-08:00,2024-01-25,21:26:00,POINT (-121.0973 40.3517),Plumas
39.725,-120.6223,2024-01-28,1845,Terra,MODIS,21.5,D,67,2024-01-28 18:45:00+00:00,2024-01-28 10:45:00-08:00,2024-01-28,10:45:00,POINT (-120.6223 39.725),Plumas
38.6463,-120.5405,2024-01-30,1829,Terra,MODIS,7.0,D,56,2024-01-30 18:29:00+00:00,2024-01-30 10:29:00-08:00,2024-01-30,10:29:00,POINT (-120.5405 38.6463),El Dorado
38.6445,-120.529,2024-01-30,1829,Terra,MODIS,7.7,D,58,2024-01-30 18:29:00+00:00,2024-01-30 10:29:00-08:00,2024-01-30,10:29:00,POINT (-120.529 38.6445),El Dorado
38.6059,-120.5207,2024-01-30,1829,Terra,MODIS,10.2,D,65,2024-01-30 18:29:00+00:00,2024-01-30 10:29:00-08:00,2024-01-30,10:29:00,POINT (-120.5207 38.6059),El Dorado
40.1752,-121.0601,2024-01-30,2155,Aqua,MODIS,11.6,D,57,2024-01-30 21:55:00+00:00,2024-01-30 13:55:00-08:00,2024-01-30,13:55:00,POINT (-121.0601 40.1752),Plumas
40.555,-122.4761,2024-01-30,2155,Aqua,MODIS,11.5,D,69,2024-01-30 21:55:00+00:00,2024-01-30 13:55:00-08:00,2024-01-30,13:55:00,POINT (-122.4761 40.555),Shasta
40.5533,-122.4899,2024-01-30,2155,Aqua,MODIS,6.1,D,55,2024-01-30 21:55:00+00:00,2024-01-30 13:55:00-08:00,2024-01-30,13:55:00,POINT (-122.4899 40.5533),Shasta
38.6008,-120.5098,2024-01-30,2155,Aqua,MODIS,11.0,D,64,2024-01-30 21:55:00+00:00,2024-01-30 13:55:00-08:00,2024-01-30,13:55:00,POINT (-120.5098 38.6008),El Dorado
38.5992,-120.5254,2024-01-30,2155,Aqua,MODIS,51.8,D,88,2024-01-30 21:55:00+00:00,2024-01-30 13:55:00-08:00,2024-01-30,13:55:00,POINT (-120.5254 38.5992),El Dorado
38.6476,-120.5403,2024-01-30,2155,Aqua,MODIS,8.8,D,59,2024-01-30 21:55:00+00:00,2024-01-30 13:55:00-08:00,2024-01-30,13:55:00,POINT (-120.5403 38.6476),El Dorado
39.5301,-121.2907,2024-01-30,2155,Aqua,MODIS,18.8,D,60,2024-01-30 21:55:00+00:00,2024-01-30 13:55:00-08:00,2024-01-30,13:55:00,POINT (-121.2907 39.5301),Butte
40.177,-121.0441,2024-01-30,2155,Aqua,MODIS,27.7,D,79,2024-01-30 21:55:00+00:00,2024-01-30 13:55:00-08:00,2024-01-30,13:55:00,POINT (-121.0441 40.177),Plumas
40.1833,-121.055,2024-02-01,2139,Aqua,MODIS,21.7,D,72,2024-02-01 21:39:00+00:00,2024-02-01 13:39:00-08:00,2024-02-01,13:39:00,POINT (-121.055 40.1833),Plumas
39.8292,-120.5397,2024-02-22,540,Terra,MODIS,13.7,N,56,2024-02-22 05:40:00+00:00,2024-02-21 21:40:00-08:00,2024-02-21,21:40:00,POINT (-120.5397 39.8292),Plumas
39.8201,-120.5324,2024-02-22,1018,Aqua,MODIS,18.3,N,73,2024-02-22 10:18:00+00:00,2024-02-22 02:18:00-08:00,2024-02-22,02:18:00,POINT (-120.5324 39.8201),Plumas
39.491,-121.7477,2024-02-27,2131,Aqua,MODIS,10.3,D,67,2024-02-27 21:31:00+00:00,2024-02-27 13:31:00-08:00,2024-02-27,13:31:00,POINT (-121.7477 39.491),Butte
39.7397,-121.9107,2024-02-28,1826,Terra,MODIS,8.3,D,68,2024-02-28 18:26:00+00:00,2024-02-28 10:26:00-08:00,2024-02-28,10:26:00,POINT (-121.9107 39.7397),Butte
39.6556,-121.3888,2024-02-28,1826,Terra,MODIS,9.6,D,67,2024-02-28 18:26:00+00:00,2024-02-28 10:26:00-08:00,2024-02-28,10:26:00,POINT (-121.3888 39.6556),Butte
39.7302,-121.9124,2024-02-28,2213,Aqua,MODIS,13.9,D,56,2024-02-28 22:13:00+00:00,2024-02-28 14:13:00-08:00,2024-02-28,14:13:00,POINT (-121.9124 39.7302),Butte
39.7338,-121.9203,2024-02-28,2213,Aqua,MODIS,22.3,D,71,2024-02-28 22:13:00+00:00,2024-02-28 14:13:00-08:00,2024-02-28,14:13:00,POINT (-121.9203 39.7338),Butte
39.7403,-121.9217,2024-03-08,1758,Terra,MODIS,11.0,D,55,2024-03-08 17:58:00+00:00,2024-03-08 09:58:00-08:00,2024-03-08,09:58:00,POINT (-121.9217 39.7403),Butte
39.7346,-121.9133,2024-03-08,2150,Aqua,MODIS,3.6,D,65,2024-03-08 21:50:00+00:00,2024-03-08 13:50:00-08:00,2024-03-08,13:50:00,POINT (-121.9133 39.7346),Butte
39.7442,-121.9123,2024-03-14,1845,Terra,MODIS,5.3,D,51,2024-03-14 18:45:00+00:00,2024-03-14 11:45:00-07:00,2024-03-14,11:45:00,POINT (-121.9123 39.7442),Butte
